ignore;_value;gdzie;kto;location;source;timestamp;target
26;-77.0;dol;figa;kabaty;ttgo1;2021-01-03 16:41:21.000003600;room_m
27;-78.0;dol;figa;kabaty;ttgo1;2021-01-03 16:42:22.000003600;room_m
0;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:15:20.000003600;room_m
1;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:16:21.000003600;room_m
2;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:17:22.000003600;room_m
3;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:18:21.000003600;room_m
4;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:19:19.000003600;room_m
5;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:20:21.000003600;room_m
6;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:21:22.000003600;room_m
7;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:22:21.000003600;room_m
8;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:23:19.000003600;room_m
9;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:24:21.000003600;room_m
10;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:25:21.000003600;room_m
11;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:26:21.000003600;room_m
12;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:27:22.000003600;room_m
13;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:28:21.000003600;room_m
14;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:29:21.000003600;room_m
15;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:30:19.000003600;room_m
16;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:31:19.000003600;room_m
17;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:32:21.000003600;room_m
18;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:33:21.000003600;room_m
19;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:34:20.000003600;room_m
20;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:35:20.000003600;room_m
21;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:36:21.000003600;room_m
22;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:37:21.000003600;room_m
23;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:38:21.000003600;room_m
24;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:39:22.000003600;room_m
25;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:40:22.000003600;room_m
26;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:41:21.000003600;room_m
27;-110.0;gora;figa;kabaty;esp32-tm1637;2021-01-03 16:42:22.000003600;room_m
0;-71.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:15:44.000003600;room_m
1;-85.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:16:45.000003600;room_m
2;-87.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:17:40.000003600;room_m
3;-82.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:18:42.000003600;room_m
4;-72.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:19:41.000003600;room_m
5;-68.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:20:44.000003600;room_m
6;-78.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:21:40.000003600;room_m
7;-87.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:22:40.000003600;room_m
8;-89.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:23:40.000003600;room_m
9;-85.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:24:41.000003600;room_m
10;-110.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:25:55.000003600;room_m
11;-90.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:26:41.000003600;room_m
12;-91.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:27:41.000003600;room_m
13;-80.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:28:44.000003600;room_m
14;-86.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:29:47.000003600;room_m
15;-90.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:30:45.000003600;room_m
16;-94.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:31:40.000003600;room_m
17;-79.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:32:41.000003600;room_m
18;-83.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:33:40.000003600;room_m
19;-89.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:34:41.000003600;room_m
20;-85.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:35:44.000003600;room_m
21;-88.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:36:42.000003600;room_m
22;-78.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:37:41.000003600;room_m
23;-75.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:38:43.000003600;room_m
24;-84.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:39:44.000003600;room_m
25;-79.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:40:49.000003600;room_m
26;-82.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:41:40.000003600;room_m
27;-85.0;forum;miko;kabaty;esp32cam-1;2021-01-03 16:42:40.000003600;room_m
0;-87.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:15:48.000003600;room_m
1;-89.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:16:49.000003600;room_m
2;-83.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:17:44.000003600;room_m
3;-80.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:18:46.000003600;room_m
4;-76.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:19:45.000003600;room_m
5;-76.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:20:48.000003600;room_m
6;-80.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:21:44.000003600;room_m
7;-87.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:22:44.000003600;room_m
8;-81.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:23:44.000003600;room_m
9;-90.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:24:45.000003600;room_m
10;-87.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:25:59.000003600;room_m
11;-88.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:26:45.000003600;room_m
12;-89.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:27:45.000003600;room_m
13;-88.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:28:49.000003600;room_m
14;-84.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:29:51.000003600;room_m
15;-84.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:30:49.000003600;room_m
16;-81.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:31:44.000003600;room_m
17;-86.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:32:45.000003600;room_m
18;-77.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:33:44.000003600;room_m
19;-110.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:34:45.000003600;room_m
20;-83.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:35:48.000003600;room_m
21;-82.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:36:46.000003600;room_m
22;-76.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:37:45.000003600;room_m
23;-72.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:38:47.000003600;room_m
24;-81.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:39:50.000003600;room_m
25;-77.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:40:53.000003600;room_m
26;-86.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:41:44.000003600;room_m
27;-87.0;forum;figa;kabaty;esp32cam-1;2021-01-03 16:42:44.000003600;room_m
0;-69.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:15:18.000003600;room_m
1;-85.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:16:18.000003600;room_m
2;-80.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:17:18.000003600;room_m
3;-69.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:18:19.000003600;room_m
4;-69.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:19:18.000003600;room_m
5;-67.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:20:18.000003600;room_m
6;-89.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:21:17.000003600;room_m
7;-69.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:22:18.000003600;room_m
8;-80.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:23:18.000003600;room_m
9;-80.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:24:18.000003600;room_m
10;-75.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:25:17.000003600;room_m
11;-74.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:26:18.000003600;room_m
12;-74.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:27:18.000003600;room_m
13;-70.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:28:18.000003600;room_m
14;-84.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:29:18.000003600;room_m
15;-84.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:30:18.000003600;room_m
16;-77.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:31:18.000003600;room_m
17;-86.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:32:18.000003600;room_m
18;-80.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:33:18.000003600;room_m
19;-72.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:34:18.000003600;room_m
20;-75.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:35:18.000003600;room_m
21;-71.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:36:18.000003600;room_m
22;-81.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:37:19.000003600;room_m
23;-79.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:38:17.000003600;room_m
24;-79.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:39:18.000003600;room_m
25;-70.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:40:18.000003600;room_m
26;-76.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:41:18.000003600;room_m
27;-79.0;strych;figa;kabaty;esp32-strych;2021-01-03 16:42:18.000003600;room_m
0;-75.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:15:17.000003600;room_m
1;-75.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:16:16.000003600;room_m
2;-72.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:17:17.000003600;room_m
3;-74.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:18:17.000003600;room_m
4;-69.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:19:16.000003600;room_m
5;-76.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:20:16.000003600;room_m
6;-74.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:21:16.000003600;room_m
7;-74.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:22:16.000003600;room_m
8;-68.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:23:16.000003600;room_m
9;-71.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:24:16.000003600;room_m
10;-87.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:25:16.000003600;room_m
11;-80.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:26:17.000003600;room_m
12;-80.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:27:17.000003600;room_m
13;-68.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:28:17.000003600;room_m
14;-80.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:29:17.000003600;room_m
15;-80.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:30:17.000003600;room_m
16;-82.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:31:16.000003600;room_m
17;-81.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:32:17.000003600;room_m
18;-80.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:33:17.000003600;room_m
19;-76.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:34:17.000003600;room_m
20;-64.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:35:17.000003600;room_m
21;-65.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:36:17.000003600;room_m
22;-72.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:37:17.000003600;room_m
23;-84.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:38:16.000003600;room_m
24;-83.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:39:16.000003600;room_m
25;-67.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:40:17.000003600;room_m
26;-81.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:41:17.000003600;room_m
27;-82.0;strych;miko;kabaty;esp32-strych;2021-01-03 16:42:17.000003600;room_m
